"","User_ID","Product_ID","Gender","Age","Occupation","City_Category","Marital_Status","Product_Category","Purchase"
"1917",1004691,738,0,48,18,2,2,8,6202
"1918",1005365,2902,1,25,13,3,1,16,9831
"1919",1003565,586,1,35,19,3,2,1,9420
"1920",1001501,720,1,35,12,1,1,1,15098
"1921",1003308,47,0,25,21,2,2,6,15952
"1922",1003841,2764,1,48,19,1,1,8,7962
"1923",1001120,3599,1,25,5,1,2,2,5149
"1924",1003182,1635,1,35,13,1,2,1,9451
"1925",1005104,2264,1,45,21,3,1,1,15625
"1926",1002632,2713,1,62,1,3,1,13,312
"1927",1003010,1366,1,35,13,1,1,1,6006
"1928",1003524,461,0,35,1,3,1,16,13725
"1929",1001425,1206,1,17,11,2,1,6,13154
"1930",1002148,512,0,25,1,2,2,1,6355
"1931",1004054,1082,1,45,4,2,1,8,7773
"1932",1000550,1635,1,48,9,2,2,1,9486
"1933",1002181,1151,1,35,1,2,2,11,646
"1934",1005178,1992,1,55,1,3,2,5,5382
"1935",1001768,2864,1,48,17,3,2,16,10344
"1936",1003453,2188,1,45,8,3,1,1,9518
"1937",1003315,1019,1,35,13,2,2,1,15311
"1938",1003896,1499,1,45,1,2,1,10,11738
"1939",1000929,3250,1,35,16,1,1,1,8999
"1940",1005871,250,0,35,5,2,1,1,15576
"1941",1000162,2540,0,25,5,3,1,5,7167
"1942",1004852,1118,1,45,1,3,2,8,7664
"1943",1003589,3381,0,48,1,2,2,1,12573
"1944",1003471,1636,1,25,5,1,1,1,9048
"1945",1001579,1516,1,35,1,1,1,1,3159
"1946",1002774,3291,1,35,2,1,1,5,7006
"1947",1005769,1635,1,48,15,2,2,1,12601
"1948",1004666,2471,1,45,2,1,2,11,3508
"1949",1004796,2659,1,45,8,1,2,2,10694
"1950",1001680,1212,1,35,21,1,2,3,8280
"1951",1002895,2399,1,35,12,2,1,5,4135
"1952",1004115,834,1,35,16,2,1,2,13289
"1953",1001448,2923,0,35,4,1,1,8,6389
"1954",1004353,1746,1,35,8,1,1,1,15137
"1955",1001632,1628,1,35,17,2,1,13,220
"1956",1000295,213,1,25,1,3,1,5,3881
"1957",1001276,119,1,45,18,2,1,5,2565
"1958",1005662,724,1,17,11,3,1,5,998
"1959",1001371,3527,0,55,3,1,2,8,7807
"1960",1000634,1769,0,17,11,3,1,4,1289
"1961",1005971,2708,1,45,8,3,1,5,5504
"1962",1003491,1551,1,35,17,2,1,5,3966
"1963",1001059,262,0,35,1,2,1,8,4696
"1964",1003513,1197,1,35,17,3,1,1,12528
"1965",1002116,1031,1,25,5,2,2,1,15113
"1966",1005333,625,0,35,8,1,1,16,9726
"1967",1005626,3184,1,62,17,2,1,1,15605
"1968",1003280,1481,1,35,8,2,1,1,9030
"1969",1001749,2608,1,35,3,2,2,8,6112
"1970",1005151,2668,1,25,20,3,1,8,2941
"1971",1001663,2771,1,25,5,3,2,8,6252
"1972",1005299,2659,1,35,3,2,2,2,2560
"1973",1005283,2669,1,25,3,3,2,5,7193
"1974",1002274,1879,1,25,3,2,1,2,10579
"1975",1005688,1492,0,25,5,2,1,8,6253
"1976",1004590,942,0,25,21,1,1,1,12703
"1977",1002796,1832,1,35,15,2,1,1,6257
"1978",1002106,2025,0,25,21,1,2,5,5387
"1979",1003665,1146,1,35,1,1,1,11,4686
"1980",1004305,304,0,48,18,2,2,4,1295
"1981",1000352,1015,1,25,5,1,1,8,7902
"1982",1001159,1596,1,25,1,3,2,1,9269
"1983",1001835,1392,1,35,20,2,1,6,15769
"1984",1005341,2477,0,35,4,3,2,5,2660
"1985",1002776,347,1,35,15,3,1,8,6089
"1986",1002735,2676,1,35,8,1,1,16,13078
"1987",1004682,2208,1,35,8,2,2,6,10161
"1988",1003095,1245,0,35,4,2,2,5,4020
"1989",1000335,520,1,45,19,3,2,10,7484
"1990",1003443,845,0,45,18,3,1,10,18048
"1991",1001501,1348,1,35,12,1,1,5,5486
"1992",1003277,3561,1,35,18,1,1,19,15
"1993",1004598,1024,0,45,4,3,2,8,7899
"1994",1004899,1817,1,35,13,2,2,5,3994
"1995",1003650,2124,1,35,1,1,1,5,3971
"1996",1005104,2724,1,45,21,3,1,16,10423
"1997",1000999,1444,1,35,16,2,1,8,6378
"1998",1004675,1187,0,25,5,1,1,1,12266
"1999",1001883,961,0,55,1,2,2,5,3868
"2000",1005301,688,1,35,18,3,2,3,2009
"2001",1005949,3603,1,25,18,2,2,6,13258
"2002",1000746,3416,0,25,20,2,1,16,10244
"2003",1000575,1237,1,35,13,2,2,1,9186
"2004",1002907,1715,0,45,6,1,1,11,4692
"2005",1004086,13,0,17,11,2,1,3,6569
"2006",1005138,1187,1,35,18,2,1,1,12112
"2007",1000676,2200,1,25,17,2,2,5,6925
"2008",1003412,2475,1,35,19,3,1,5,5457
"2009",1005449,2661,1,25,13,3,1,1,12163
"2010",1002789,569,1,25,5,2,2,1,12827
"2011",1003401,3590,1,45,8,2,1,4,1725
"2012",1001168,2032,0,35,1,1,2,5,5580
"2013",1001984,827,1,25,11,2,2,8,4829
"2014",1002748,1741,1,35,5,2,1,1,2953
"2015",1004281,2108,1,62,14,1,1,5,5510
"2016",1004027,998,0,35,8,3,2,5,7054
"2017",1001536,1715,0,45,4,3,1,11,5884
"2018",1003922,495,1,25,5,2,1,5,2503
"2019",1001930,1314,1,35,16,1,1,1,9291
"2020",1004455,2779,1,45,8,2,1,1,9310
"2021",1000026,1348,1,35,8,2,2,5,3877
"2022",1001680,1809,1,35,21,1,2,3,6537
"2023",1002109,1728,1,35,17,2,1,15,16494
"2024",1003929,2747,1,35,6,2,2,11,3520
"2025",1002876,2384,1,35,18,3,2,3,10799
"2026",1001053,2729,1,45,1,3,2,1,9597
"2027",1003881,1867,1,25,3,2,2,5,5383
"2028",1002823,3528,1,35,5,3,1,8,6287
"2029",1001101,910,1,45,2,1,1,6,12976
"2030",1001354,3369,0,35,3,2,1,3,6574
"2031",1005858,1842,1,35,5,2,1,8,3042
"2032",1001383,2766,0,35,8,1,1,8,4666
"2033",1000349,564,1,17,11,3,1,5,5559
"2034",1001203,2485,0,35,2,1,1,16,10008
"2035",1005805,57,0,35,1,2,2,8,4531
"2036",1005942,1063,1,48,2,3,1,5,7155
"2037",1002703,50,1,45,12,3,2,6,9757
"2038",1003046,1476,1,17,5,3,1,11,5916
"2039",1005649,1994,0,25,5,2,1,8,4670
"2040",1001015,1186,1,45,4,1,2,1,9010
"2041",1001694,2620,1,35,13,2,2,1,12419
"2042",1004054,814,1,45,4,2,1,12,482
"2043",1000346,1171,0,35,1,2,1,2,10765
"2044",1005179,1802,1,35,13,1,2,3,4025
"2045",1001750,1446,1,55,6,2,1,1,12631
"2046",1000816,1681,1,48,1,3,1,5,5408
"2047",1000846,3256,1,35,6,3,2,1,12592
"2048",1003613,1050,1,35,1,3,2,5,5338
"2049",1002928,2869,1,35,3,2,2,5,7127
"2050",1005473,2665,1,35,2,3,1,1,12097
"2051",1003512,1415,1,25,18,1,1,6,13606
"2052",1003118,3429,1,35,1,2,1,8,4812
"2053",1000869,1746,1,25,21,1,2,1,15507
"2054",1001449,3558,1,45,21,1,2,1,3037
"2055",1003776,3084,0,35,5,2,1,5,5633
"2056",1005205,2012,1,35,2,2,2,8,7721
"2057",1000424,1114,1,35,18,1,1,8,6269
"2058",1001448,760,0,35,4,1,1,8,4539
"2059",1000840,1007,0,35,4,3,2,8,7840
"2060",1003182,19,1,35,13,1,2,5,5415
"2061",1003957,1018,1,45,12,2,1,1,15387
"2062",1004571,574,1,45,8,3,2,5,5512
"2063",1000868,3533,1,55,18,3,1,5,4082
"2064",1004083,634,1,62,15,1,1,5,1087
"2065",1002030,1499,1,35,5,2,1,10,14962
"2066",1002931,583,1,25,5,2,1,6,16395
"2067",1000556,250,0,35,10,2,1,1,14941
"2068",1000326,342,1,55,12,2,2,5,3887
"2069",1002822,3482,1,55,8,2,2,5,6901
"2070",1004279,1348,1,35,17,2,1,5,3816
"2071",1001623,839,1,55,16,3,1,8,7896
"2072",1002094,1628,1,45,3,2,1,13,339
"2073",1001058,1314,1,35,2,2,1,1,9627
"2074",1004478,2289,1,17,13,1,1,5,5641
"2075",1003620,1307,1,35,8,1,1,1,12240
"2076",1002778,2906,1,62,14,2,1,5,6930
"2077",1001015,1827,1,45,4,1,2,5,3902
"2078",1001112,1085,1,25,7,1,1,18,1918
"2079",1002326,116,1,25,5,3,1,5,5363
"2080",1005504,1048,1,48,8,2,2,6,16415
"2081",1001415,925,1,48,15,3,1,6,13458
"2082",1000962,563,0,35,2,3,2,4,666
"2083",1000858,2704,1,45,15,2,1,5,7077
"2084",1004607,1596,1,35,1,2,1,1,6305
"2085",1000424,1680,1,35,18,1,1,8,6303
"2086",1005515,1535,1,25,5,3,1,6,13606
"2087",1001507,692,1,45,18,3,1,3,11145
"2088",1000624,3304,1,35,2,2,1,8,6132
"2089",1001322,3101,1,62,1,1,1,8,7717
"2090",1003696,1994,1,45,8,3,1,8,4505
"2091",1004561,2170,0,35,10,3,2,2,7661
"2092",1000264,3158,1,45,1,2,2,1,9342
"2093",1004384,3422,1,35,1,2,2,5,2381
"2094",1001780,2909,1,45,2,2,1,1,8938
"2095",1004040,2383,1,35,21,2,2,1,9495
"2096",1003589,3452,0,48,1,2,2,1,12250
"2097",1002380,1034,1,35,5,1,2,6,13604
"2098",1000052,803,1,25,5,3,1,1,12297
"2099",1003725,1746,1,25,5,3,1,1,15466
"2100",1005458,718,0,25,3,1,1,8,7805
"2101",1004578,1628,1,35,1,1,1,13,339
"2102",1005731,1981,0,35,12,2,2,1,12398
"2103",1001639,1779,1,35,18,2,1,8,6282
"2104",1004979,525,1,45,3,2,2,1,2838
"2105",1003403,2741,1,45,6,3,1,18,2039
"2106",1004662,419,0,25,5,2,2,5,5401
"2107",1003821,2649,1,35,21,1,2,8,4619
"2108",1005536,1911,1,35,17,2,2,1,12774
"2109",1002833,2443,1,35,16,3,1,3,6639
"2110",1005812,1958,0,35,8,1,2,1,6578
"2111",1004979,343,1,45,3,2,2,5,961
"2112",1000136,2096,1,25,3,2,1,5,7078
"2113",1005924,941,1,45,1,2,2,1,6229
"2114",1003129,396,1,35,8,2,1,18,756
"2115",1002429,2174,1,35,3,1,2,8,6297
"2116",1004933,1664,1,35,16,2,1,8,4717
"2117",1004815,1183,0,55,19,3,2,1,12533
"2118",1001726,586,1,35,3,2,2,1,3170
"2119",1005538,2045,1,48,13,2,2,1,12103
"2120",1002288,3344,1,17,11,2,1,3,4252
"2121",1005421,995,1,45,18,1,2,5,6938
"2122",1001932,1723,1,35,8,1,1,2,10793
"2123",1003055,1159,0,35,4,3,2,11,2092
"2124",1005841,858,0,45,8,1,2,8,8008
"2125",1005626,1981,1,62,17,2,1,1,15000
"2126",1002634,2050,1,62,2,1,2,5,5426
"2127",1001019,2070,1,45,2,1,2,5,2570
"2128",1005590,1992,0,48,13,1,2,5,5633
"2129",1002796,339,1,35,15,2,1,1,6286
"2130",1001998,1665,0,55,10,2,2,12,596
"2131",1000102,1481,1,45,20,3,1,1,6557
"2132",1001584,3562,1,35,20,2,1,8,7720
"2133",1001019,313,1,45,2,1,2,1,3359
"2134",1000975,2500,1,45,1,2,2,1,3349
"2135",1005766,3183,1,62,15,3,2,8,6347
"2136",1004401,1660,1,25,5,1,1,8,2823
"2137",1004381,522,1,35,5,2,2,5,5479
"2138",1004774,2927,1,48,15,3,2,1,12835
"2139",1001687,1687,1,35,4,1,1,11,1859
"2140",1005412,1480,1,35,13,1,1,8,4795
"2141",1000187,3603,0,48,2,2,1,6,13563
"2142",1003031,3219,1,25,5,1,1,5,3947
"2143",1000807,3568,1,25,5,3,1,20,179
"2144",1002225,692,1,35,6,2,2,3,6319
"2145",1004510,154,1,48,8,1,2,1,5975
"2146",1003433,1197,1,25,13,1,1,1,15521
"2147",1002661,2288,1,62,14,3,1,5,3897
"2148",1004853,1104,1,35,8,3,1,5,2569
"2149",1001865,3182,0,25,2,2,1,8,4476
"2150",1001089,1379,1,45,7,3,2,15,10591
"2151",1003983,2554,1,35,1,2,1,8,4829
"2152",1000533,496,1,35,13,1,1,1,3293
"2153",1000850,1798,1,45,1,1,2,3,6673
"2154",1005015,3569,1,45,7,2,2,20,236
"2155",1004897,1069,1,45,17,2,1,8,6269
"2156",1001706,3047,1,35,21,2,2,8,3117
"2157",1003032,1905,1,35,1,1,2,8,7839
"2158",1000531,34,0,25,15,2,1,4,1278
"2159",1005602,1392,1,45,1,2,1,6,15985
"2160",1004953,2351,1,45,13,2,1,11,4631
"2161",1005178,2034,1,55,1,3,2,8,7853
"2162",1005433,1513,0,45,18,2,2,1,2786
"2163",1002158,3061,1,35,13,1,2,8,6467
"2164",1003321,569,1,45,2,1,1,1,15114
"2165",1005580,569,1,48,8,2,1,1,9362
"2166",1005111,3578,1,45,3,2,2,2,10846
"2167",1002085,672,1,25,1,3,1,5,5617
"2168",1001727,226,1,45,17,2,2,5,5613
"2169",1001912,508,1,35,5,1,2,8,4657
"2170",1003602,2473,1,35,13,3,1,5,5617
"2171",1003690,683,1,25,1,2,1,1,9556
"2172",1002047,2260,1,17,11,2,1,5,4060
"2173",1002544,2657,1,48,2,2,1,1,12305
"2174",1000044,1097,1,48,18,2,2,5,6987
"2175",1005755,21,0,45,3,2,1,1,15230
"2176",1000235,916,1,35,1,2,1,2,13421
"2177",1003339,1392,1,35,18,3,1,6,15770
"2178",1002890,250,1,45,8,2,2,1,15415
"2179",1001551,1015,1,35,12,2,2,8,8009
"2180",1003378,393,1,25,5,1,1,5,3856
"2181",1000169,1721,1,35,8,2,1,5,5629
"2182",1001017,3202,1,45,1,2,1,1,9377
"2183",1004150,1188,1,35,1,2,1,1,9644
"2184",1001516,2906,0,35,13,2,1,5,5656
"2185",1001507,1813,1,45,18,3,1,3,8696
"2186",1004784,534,0,45,7,1,1,1,14911
"2187",1005108,2140,0,35,10,2,2,8,4775
"2188",1003614,1,1,35,1,2,2,3,6690
"2189",1001759,614,1,35,17,3,2,1,12774
"2190",1002000,2226,1,25,5,3,1,1,15406
"2191",1005077,3204,1,35,3,1,1,1,9272
"2192",1003993,2253,1,35,1,2,1,5,2536
"2193",1004560,106,1,35,1,3,1,8,6105
"2194",1005111,83,1,45,3,2,2,5,5630
"2195",1001447,1116,1,25,5,1,1,5,3926
"2196",1004401,1631,1,25,5,1,1,1,15018
"2197",1001139,2383,1,35,2,3,1,1,12270
"2198",1004808,1881,1,45,1,1,2,8,4657
"2199",1001087,2659,1,35,17,2,1,2,13328
"2200",1001285,1718,1,45,5,1,2,1,15558
"2201",1000858,2264,1,45,15,2,1,1,15050
"2202",1003393,1665,1,45,13,3,2,12,517
"2203",1003475,971,1,35,15,1,1,5,5514
"2204",1005084,1327,1,25,5,2,1,1,6198
"2205",1001819,2315,0,45,13,3,2,1,9000
"2206",1003108,1017,1,55,7,2,2,1,12702
"2207",1000955,1197,0,55,8,2,2,1,14907
"2208",1002266,2263,0,55,3,3,2,8,6155
"2209",1003781,938,0,62,12,3,1,4,2328
"2210",1002638,1680,1,35,15,2,1,8,4543
"2211",1002629,1635,1,35,12,3,2,1,15025
"2212",1000036,3561,1,35,4,2,1,19,9
"2213",1001642,1157,1,55,14,3,1,11,4770
"2214",1004085,2937,0,35,7,1,1,5,1067
"2215",1001128,2756,1,35,2,1,1,8,6269
"2216",1003681,2927,1,35,8,2,1,1,12331
"2217",1001647,3590,1,25,19,2,1,4,1225
"2218",1002445,453,1,35,1,1,2,1,9612
"2219",1005643,1911,0,45,2,1,2,1,12637
"2220",1003430,146,0,48,2,2,2,8,6421
"2221",1002056,421,1,35,5,2,1,1,6140
"2222",1000326,1306,1,55,12,2,2,5,3945
"2223",1002070,1085,0,45,7,1,1,18,2786
"2224",1002388,2770,1,62,6,3,1,1,12485
"2225",1000877,227,1,35,1,2,2,5,3956
"2226",1003610,735,1,25,7,2,1,5,5619
"2227",1002153,1822,1,25,17,2,1,1,9586
"2228",1000331,600,1,35,8,2,1,8,6428
"2229",1004810,1457,1,25,13,2,1,1,9521
"2230",1002621,1306,1,25,1,3,1,5,5603
"2231",1005376,933,1,35,18,2,2,13,224
"2232",1002320,395,0,55,2,3,2,5,2589
"2233",1002507,2838,1,35,5,1,2,2,10308
"2234",1004854,1029,0,55,14,3,2,8,6208
"2235",1004725,149,1,45,6,1,1,2,7910
"2236",1003999,2618,1,45,18,2,1,8,4527
"2237",1000931,3358,0,62,2,3,1,5,5450
"2238",1002116,527,1,25,5,2,2,1,9083
"2239",1001358,1991,1,45,18,3,2,1,12336
"2240",1004858,3001,1,35,2,3,1,8,6252
"2241",1002880,2406,1,25,13,1,1,1,9149
"2242",1000531,2634,0,25,15,2,1,5,2366
"2243",1001899,2128,0,48,7,1,2,1,9613
"2244",1002652,1018,1,45,21,3,2,1,9328
"2245",1000065,960,1,45,13,3,2,8,7857
"2246",1002909,2348,1,35,8,1,1,15,13662
"2247",1003760,1157,1,55,1,2,2,11,4626
"2248",1002941,2155,1,45,13,2,2,11,784
"2249",1003860,3250,1,48,18,3,1,1,12548
"2250",1005747,189,1,35,1,2,2,1,9348
"2251",1002016,2592,0,62,3,3,2,1,8938
"2252",1002305,1530,1,55,21,1,2,5,5574
"2253",1004470,2023,1,45,13,3,2,1,9046
"2254",1002491,1691,1,45,8,3,1,11,835
"2255",1001498,2504,1,25,5,1,1,2,5333
"2256",1005737,839,1,48,16,3,1,8,7902
"2257",1004041,2796,1,25,4,2,1,5,2434
"2258",1005430,1536,0,48,2,2,2,1,9251
"2259",1001639,2255,1,35,18,2,1,8,7674
"2260",1003158,32,1,35,16,2,1,8,7671
"2261",1002658,2669,1,35,8,1,1,5,4088
"2262",1003087,2412,0,17,2,2,1,8,6285
"2263",1005504,365,1,48,8,2,2,1,12616
"2264",1004704,2229,1,25,21,3,1,1,9372
"2265",1004429,3593,1,35,6,3,2,3,8778
"2266",1003693,1413,1,35,16,2,2,8,6246
"2267",1000240,1133,1,55,18,1,2,1,12785
"2268",1001297,3457,1,35,8,1,1,1,5951
"2269",1004788,2774,1,45,8,2,1,5,5350
"2270",1001314,3026,0,25,5,3,1,5,4099
"2271",1003230,1181,1,45,17,1,1,1,15223
"2272",1005517,825,1,62,1,3,2,5,7075
"2273",1000245,1519,1,45,17,2,1,2,7994
"2274",1004965,3074,1,17,11,3,1,1,6345
"2275",1002945,2517,0,45,18,3,2,5,5574
"2276",1005954,2004,1,48,12,1,2,5,3885
"2277",1004768,1481,1,35,5,1,2,1,14978
"2278",1002807,3136,0,45,12,2,2,5,3849
"2279",1002979,250,1,45,3,2,1,1,12806
"2280",1002860,1027,1,45,18,1,1,15,17164
"2281",1005831,2377,1,35,2,1,2,1,12605
"2282",1004098,3409,1,45,8,3,1,8,1113
"2283",1005810,487,1,55,17,3,2,8,8028
"2284",1000424,2434,1,35,18,1,1,5,2604
"2285",1003414,2094,1,35,18,3,2,1,12482
"2286",1002777,50,1,25,5,2,1,6,15796
"2287",1002506,1779,0,35,15,1,1,8,3087
"2288",1002769,1328,1,35,8,3,1,8,7908
"2289",1002761,2774,1,45,7,2,1,5,4123
"2290",1001796,236,1,55,12,3,2,7,13825
"2291",1003709,2156,1,35,13,3,1,11,3313
"2292",1002500,1113,1,62,2,2,1,5,6897
"2293",1002928,2178,1,35,3,2,2,5,4131
"2294",1001802,503,1,25,5,1,1,8,6118
"2295",1004232,2274,0,45,21,2,2,5,5512
"2296",1001128,1680,1,35,2,1,1,8,4819
"2297",1000169,3510,1,35,8,2,1,5,5336
"2298",1005077,1433,1,35,3,1,1,5,2322
"2299",1000314,886,0,62,10,3,1,8,6371
"2300",1003311,1104,1,35,5,1,1,5,5615
"2301",1004897,726,1,45,17,2,1,1,12463
"2302",1000829,2848,1,17,20,1,1,8,8026
"2303",1004286,2049,1,45,18,3,1,8,7819
"2304",1001333,1063,1,35,18,1,1,5,7114
"2305",1001433,3411,0,25,15,3,1,1,15617
"2306",1004238,1867,1,45,17,2,1,5,6954
"2307",1003752,1109,0,25,2,2,1,8,4716
"2308",1001980,1760,1,45,8,1,1,2,10457
"2309",1002491,834,1,45,8,3,1,2,7748
"2310",1004978,1857,1,45,15,1,1,4,1791
"2311",1006035,3159,0,35,2,3,1,8,8031
"2312",1003626,2476,1,35,18,2,1,5,5561
"2313",1002629,10,1,35,12,3,2,1,12772
"2314",1003409,523,1,35,5,3,2,1,9473
"2315",1002761,830,1,45,7,2,1,5,5347
"2316",1000849,1302,1,35,4,2,2,5,4103
"2317",1001861,1676,1,55,17,1,2,5,4030
"2318",1001181,2056,1,45,8,1,2,3,6683
"2319",1001712,1086,1,35,1,2,1,10,11348
"2320",1003894,508,1,45,17,1,2,8,4827
"2321",1002015,1471,1,25,5,2,1,4,254
"2322",1001451,1076,1,45,21,2,1,5,7183
"2323",1000864,2414,0,35,1,2,1,8,7934
"2324",1000476,2079,1,45,1,2,1,5,5414
"2325",1003725,1089,1,25,5,3,1,5,7104
"2326",1005422,995,1,55,8,1,2,5,7148
"2327",1001880,2825,1,45,1,2,2,8,6121
"2328",1001877,1101,0,48,21,2,2,3,11219
"2329",1002334,261,0,62,8,2,2,8,2889
"2330",1004655,325,0,35,2,1,1,5,5615
"2331",1001590,1049,1,45,2,3,1,8,7977
"2332",1003916,2669,1,35,5,1,2,5,7014
"2333",1000481,3136,1,48,8,3,1,5,5444
"2334",1001151,32,1,35,16,3,2,8,8026
"2335",1003824,3495,1,35,18,1,2,5,3958
"2336",1005762,548,0,45,7,1,2,4,1677
"2337",1003691,1188,1,35,8,2,2,1,6575
"2338",1004728,965,1,35,20,2,1,1,12313
"2339",1001024,935,0,45,2,3,1,8,6310
"2340",1003823,25,1,62,8,2,1,8,3039
"2341",1000711,1793,1,35,19,1,1,8,6129
"2342",1001140,1918,0,48,3,2,2,8,4572
"2343",1001156,2584,0,55,3,1,1,8,6234
"2344",1003313,2378,1,45,21,1,1,7,6495
"2345",1005230,1335,1,35,13,2,1,1,12187
"2346",1002901,3566,1,35,18,2,1,19,15
"2347",1004898,845,1,35,2,2,2,10,15254
"2348",1003401,2115,1,45,8,2,1,1,12503
"2349",1000714,1775,1,25,5,2,1,1,15551
"2350",1001812,1015,0,35,13,1,2,8,7925
"2351",1005397,1383,1,25,1,2,2,1,2908
"2352",1000692,445,0,35,1,1,2,1,8942
"2353",1003519,1337,0,35,15,1,2,8,6242
"2354",1001879,1686,1,35,5,3,2,5,5366
"2355",1001317,255,1,48,8,2,2,8,7694
"2356",1001901,1335,1,55,8,3,2,1,12604
"2357",1000869,187,1,25,21,1,2,11,3572
"2358",1001920,2556,0,45,8,2,1,8,4672
"2359",1004078,2106,1,35,16,3,1,1,9295
"2360",1001358,3158,1,45,18,3,2,1,9528
"2361",1002158,408,1,35,13,1,2,8,7667
"2362",1002063,1097,1,35,5,1,1,5,3987
"2363",1003044,1214,1,45,17,3,2,11,5810
"2364",1005333,2739,0,35,8,1,1,5,5418
"2365",1002106,462,0,25,21,1,2,8,7684
"2366",1000482,2173,1,35,15,1,2,5,2556
"2367",1001403,1031,0,35,1,3,2,1,15313
"2368",1005193,1731,1,45,13,2,2,1,9485
"2369",1002489,3109,0,45,10,2,1,11,3432
"2370",1001447,2824,1,25,5,1,1,3,10747
"2371",1004867,3626,1,35,17,1,1,5,5424
"2372",1001246,1513,1,25,5,1,1,1,12635
"2373",1002063,1910,1,35,5,1,1,1,8971
"2374",1000338,141,1,45,8,1,1,8,7765
"2375",1005046,2015,1,35,17,1,1,8,7778
"2376",1005049,673,1,35,13,2,1,3,10959
"2377",1003174,1005,0,25,15,3,2,8,7885
"2378",1004725,394,1,45,6,1,1,5,3886
"2379",1001050,2264,1,35,2,2,1,1,14982
"2380",1001761,963,1,45,1,3,1,1,3025
"2381",1002231,3003,1,55,12,2,2,5,4064
"2382",1000732,2580,1,35,8,2,1,11,1873
"2383",1004963,1133,1,48,18,2,2,1,9005
"2384",1005570,1094,1,35,2,2,1,1,12505
"2385",1002995,50,1,35,16,1,1,6,15955
"2386",1005530,51,0,25,5,2,1,5,6903
"2387",1001879,2905,1,35,5,3,2,8,6424
"2388",1004051,1487,1,25,15,3,1,8,6411
"2389",1000591,963,1,35,1,3,1,1,9336
"2390",1003199,3561,1,25,1,2,1,19,7
"2391",1001263,2129,1,17,11,2,1,11,785
"2392",1003311,1720,1,35,5,1,1,1,12119
"2393",1004508,1463,1,35,21,1,1,8,6140
"2394",1002042,1911,1,17,11,3,1,1,12747
"2395",1001693,2779,1,35,13,3,2,1,2692
"2396",1005320,1809,0,25,6,2,1,3,1658
"2397",1002654,255,0,45,10,3,2,8,7995
"2398",1002063,445,1,35,5,1,1,1,9087
"2399",1002489,276,0,45,10,2,1,1,12840
"2400",1001635,2530,1,35,1,2,1,2,2573
"2401",1006001,1489,0,35,8,1,2,5,4017
"2402",1003416,2245,1,35,13,2,2,1,5936
"2403",1000271,938,1,25,5,3,1,4,2343
"2404",1003751,1837,0,45,13,2,1,8,4606
"2405",1003840,916,0,35,1,2,1,2,12819
"2406",1004279,1366,1,35,17,2,1,1,12128
"2407",1000148,2112,1,55,18,2,2,1,12657
"2408",1003907,1356,0,25,15,2,2,1,6101
"2409",1001586,1718,1,48,8,2,2,1,12126
"2410",1003894,3179,1,45,17,1,2,11,3459
"2411",1000366,1053,1,55,16,2,2,1,15330
"2412",1001926,937,0,17,1,2,1,8,7899
"2413",1004322,2550,0,55,7,2,1,2,8016
"2414",1003521,823,1,35,1,2,1,8,4563
"2415",1004903,105,1,45,13,3,2,1,8932
"2416",1003768,3597,1,35,5,2,1,4,1713
"2417",1003864,565,1,55,21,3,2,3,11228
"2418",1004014,1378,1,35,1,3,2,5,3897
"2419",1000549,3510,1,35,7,1,1,5,7086
"2420",1004305,1602,0,48,18,2,2,1,5975
"2421",1001425,3104,1,17,11,2,1,8,7877
"2422",1001676,2390,1,25,5,2,1,16,6809
"2423",1004440,1140,1,45,2,3,2,11,4571
"2424",1000601,3131,0,25,21,2,2,11,4628
"2425",1000429,788,1,25,1,3,1,6,16006
"2426",1001335,1042,1,45,1,3,1,1,15597
"2427",1001737,3069,1,45,21,2,1,1,6094
"2428",1000724,2371,1,55,14,2,2,8,6372
"2429",1000344,1638,1,45,15,3,2,3,1605
"2430",1003878,1324,1,45,17,2,1,5,3937
"2431",1001449,1937,1,45,21,1,2,6,9834
"2432",1003483,3303,0,48,8,2,2,8,6246
"2433",1003227,1050,0,35,15,1,1,5,7015
"2434",1001068,436,0,25,5,2,1,1,15601
"2435",1003051,245,1,25,18,2,1,5,3882
"2436",1000928,1746,0,62,17,3,2,1,14979
"2437",1002337,2005,1,45,18,2,1,5,7128
"2438",1001496,3093,1,35,18,1,1,8,1251
"2439",1000587,285,1,35,21,2,1,8,2900
"2440",1000287,508,1,55,14,2,2,8,6414
"2441",1004471,152,1,35,7,1,1,8,4544
"2442",1001680,1799,1,35,21,1,2,4,363
"2443",1000442,1095,1,35,2,1,1,5,6908
"2444",1002920,1683,1,35,3,1,2,5,7073
"2445",1000957,3506,1,45,2,3,2,5,7161
"2446",1004030,1746,1,45,8,2,2,1,14907
"2447",1003005,2520,1,35,18,1,1,16,13835
"2448",1004007,61,1,45,13,1,2,8,4724
"2449",1000438,330,1,25,12,1,1,5,884
"2450",1001791,1066,1,25,5,3,2,8,7866
"2451",1000884,1712,1,17,11,3,1,11,3554
"2452",1005702,2289,1,25,1,2,1,5,5616
"2453",1001489,1104,0,45,3,1,2,5,6932
"2454",1000187,2136,0,48,2,2,1,8,4682
"2455",1005403,1514,1,17,11,2,1,14,14735
"2456",1005924,2226,1,45,1,2,2,1,9624
"2457",1005621,662,1,35,8,1,1,5,2335
"2458",1001835,781,1,35,20,2,1,1,15584
"2459",1005747,3104,1,35,1,2,2,8,6433
